id;name;category;status;area_m2;registry_id;wave;geometry_type
10002469;Новопетровский проезд (пр.995);4 категория;Утвержден;24749.99;132703221900001;?;Polygon
10002470;Проезд от Дмитровского шоссе к институту «Зерна»;4 категория;Утвержден;1934.85;113203176400001;?;Polygon
10002471;Проезд вдоль Дмитровского шоссе от Красностуденческого проезда до Верхней аллеи;4 категория;Утвержден;14852.78;129599703000001;?;Polygon
10002472;Проезд вдоль Дмитровского шоссе от Лобненской улицы до Яхромской улицы;4 категория;Утвержден;9030.27;133418936600001;?;Polygon
10002472;Проезд вдоль Дмитровского шоссе от Лобненской улицы до Яхромской улицы;4 категория;Утвержден;9030.27;133418936600001;?;Polygon
10002473;Проезд вдоль 4-й детской больницы;4 категория;Утвержден;7502.91;130692753900001;?;Polygon
10002474;Проезд вдоль улицы Космонавта Волкова;4 категория;Утвержден;5850.92;130692729900001;?;Polygon
10002474;Проезд вдоль улицы Космонавта Волкова;4 категория;Утвержден;5850.92;130692729900001;?;Polygon
10002475;Проезд вдоль Ленинградского шоссе между Колпинской улицей и Ленинградским шоссе;5 категория;Утвержден;5543.14;129755235500001;?;Polygon
10002476;Проезд от ул. Поликарпова д. 25 до ул. Поликарпова;4 категория;Утвержден;5143.18;107339637700001;?;Polygon
10002477;Подъезд к дому №9 по Фестивальной улице;4 категория;Утвержден;2685.6093;132074895900001;?;Polygon
10002478;Проезд к дому №5 по Флотской улице ( подъезд к МФС №6 );4 категория;Утвержден;1539.7853;132074896700001;?;Polygon
10002480;Проезд от Астрадамской ул. до ул. Вучетича;4 категория;Утвержден;2645.63;129429788700001;?;Polygon
10002480;Проезд от Астрадамской ул. до ул. Вучетича;4 категория;Утвержден;2645.63;129429788700001;?;Polygon
10002481;Проезд от Б.Академической ул.к зданию ВОХР (Б.Академическая ул. 22к.7);4 категория;Утвержден;6795.45;128474905000001;?;Polygon
10002482;Проезд от Беговой улицы до б/з ( весь пр.пр. 1808);4 категория;Утвержден;6371.56;130692711900001;?;Polygon
10002483;Проезд от Беломорской ул. к пожарной части № 31;4 категория;Утвержден;2411.58;132569309100001;?;Polygon
10002484;Проезд от Беломорской ул.18, к.1 до Беломорской ул.;4 категория;Утвержден;5056.08;132074894100001;?;Polygon
10002486;Дегунинский проезд (Бескудниковский район);4 категория;Утвержден;10775.03;132062075200001;?;Polygon
10002486;Дегунинский проезд (Бескудниковский район);4 категория;Утвержден;10775.03;132062075200001;?;Polygon
10002489;Проезд от Валдайского проезда до Левобережной улицы;4 категория;Утвержден;6135.32;132074893100001;?;Polygon
10002489;Проезд от Валдайского проезда до Левобережной улицы;4 категория;Утвержден;6135.32;132074893100001;?;Polygon
10002490;Проезд от 1-го Войковского проезда до 5-го Войковского проезда;4 категория;Утвержден;3978.41;132716134500001;?;Polygon
10002491;Проезд от ул.Космонавта Волкова между д.17-19 до ул.Клары Цеткин;4 категория;Утвержден;2986.83;128972979500001;?;Polygon
10002492;Николая Рериха улица;4 категория;Утвержден;5545.91;131566043300001;?;Polygon
10002494;переулок 800-летия Москвы;4 категория;Утвержден;6966.16;132062365000001;?;Polygon
10002496;Пр-д от Дубнинской ул. до торгового центра вдоль д.17 корп.1 до Бескудниковского б-ра д.8 корп.4;4 категория;Утвержден;2777.82;109787471800001;?;Polygon
10002497;Проезд от улицы Зорге до улицы Берзарина;4 категория;Утвержден;1785.98;131544792800001;?;Polygon
10002499;Проезд от Дмитровского шоссе к Ивановской улице у прачечной «Чайка»;4 категория;Утвержден;1728.29;132074899500001;?;Polygon
10002503;Проезд от улицы Зои и Александра Космодемьянских, д.6;4 категория;Утвержден;1027.53;128970980100001;?;Polygon
10002504;Проезд от Дмитровского шоссе до улицы Костякова у кинотеатра Искра;4 категория;Утвержден;5466.87;132459381300001;?;Polygon
10002506;Проезд от Красностуденческого проезда до улицы Немчинова;4 категория;Утвержден;1316.5333;129600437600001;?;Polygon
10002507;Проезд от Левобережной улицы до улицы Дыбенко;4 категория;Утвержден;13011.4;131884697300001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;4 категория;Утвержден;5313.7;130493416000001;?;Polygon
10002511;Проезд от Ленинрадского ш. до Ленинградского ш. 96, к.5;4 категория;Утвержден;3827.0121;108808770400001;?;Polygon
10002512;Проезд от Ленинградского шоссе к дому отдыха «Чайка»;4 категория;Утвержден;4088.77;130692732500001;?;Polygon
10002515;Проезд от Ленинградского шоссе, д.47 к спортгородку;4 категория;Утвержден;415.42;128970997100001;?;Polygon
10002516;Проезд от Ленинградского шоссе, д.д. 41-43 до спасательной станции;4 категория;Утвержден;2753.11;129665980400001;?;Polygon
10002517;Проезд от Ленинградского шоссе д.д. № 46,48 до улицы Адмирала Макарова д. № 31;4 категория;Утвержден;3068.37;128972371500001;?;Polygon
10002518;Проезд от Ленинградского шоссе до реки Клязьмы;4 категория;Утвержден;40847.81;132904637000001;?;Polygon
10002519;Проезд от Ленинградского шоссе до Иваньковского шоссе (Никольский тупик);4 категория;Утвержден;11174.22;130692731500001;?;Polygon
10002520;Проезд от Ленинградского шоссе до 2-го Новоподмосковного переулка;4 категория;Утвержден;7678.23;128970880100001;?;Polygon
10002520;Проезд от Ленинградского шоссе до 2-го Новоподмосковного переулка;4 категория;Утвержден;7678.23;128970880100001;?;Polygon
10002522;Проезд от Ленинградского шоссе до станции «Планерная»;4 категория;Утвержден;3811.0724;108493731200001;?;Polygon
10002523;Проезд от Ленинградского шоссе к промзоне Новоподрезково;4 категория;Утвержден;2571.1261;120056904100001;?;Polygon
10002525;Проезд от 3-й Магистральной улицы до предприятий;4 категория;Утвержден;3617.58;110116277700001;?;Polygon
10002526;Проезд от улицы Адмирала Макарова до ЛТП;4 категория;Утвержден;5327.9256;130692733300001;?;Polygon
10002527;Проезд от Михалковской ул. до 3-го Новомихалковского пр-да;4 категория;Утвержден;3579.35;125098658400001;?;Polygon
10002529;Проезд от 1-го до 2-го Новоподмосковного переулка;4 категория;Утвержден;4503.31;128970997700001;?;Polygon
10002530;Проезд от Нарвской улицы до метро «Водный стадион»;4 категория;Утвержден;26461.31;125325961900001;?;Polygon
10002531;Проезд от Нарвской улицы к СИЗО;4 категория;Утвержден;1049.99;128972001300001;?;Polygon
10002533;Проезд от Петровско-Разумовской аллеи до ул.Н.Башиловка;3 категория;Утвержден;6291.96;124931801200001;?;Polygon
10002534;Проезд от Петрозаводской ул. до Зеленоградской ул.;4 категория;Утвержден;15231.52;132074888300001;?;Polygon
10002535;Проезд от Скаковой аллеи до Беговой аллеи;4 категория;Утвержден;1216.2147;130692712300001;?;Polygon
10002536;Проезд от Скаковой аллеи до отделения полиции № 63;4 категория;Утвержден;1862.302;130692712700001;?;Polygon
10002537;Проезд от Дмитровского шоссе до Тимирязевской улицы;4 категория;Утвержден;7464.49;132074896900001;?;Polygon
10002537;Проезд от Дмитровского шоссе до Тимирязевской улицы;4 категория;Утвержден;7464.49;132074896900001;?;Polygon
10002537;Проезд от Дмитровского шоссе до Тимирязевской улицы;4 категория;Утвержден;7464.49;132074896900001;?;Polygon
10002538;Проезд от улицы Авиаконструктора Яковлева до улицы Усиевича;4 категория;Утвержден;916.66;132062022900001;?;Polygon
10002541;Проезд от Хорошевского ш. до 3-го Хорошевского проезда;4 категория;Утвержден;1069.5;132074887500001;?;Polygon
10002543;Проезд от сх техники к Приозерной улице;5 категория;Утвержден;1186.1586;113898269100001;?;Polygon
10002545;Проезд от ул. Ивана Сусанина 4к.1 до Дегунинской ул. (пр.пр. 6195);4 категория;Утвержден;4130.29;132953044800001;?;Polygon
10002547;Правобережная ул.;4 категория;Утвержден;13464.71;132074889900001;?;Polygon
10002547;Правобережная ул.;4 категория;Утвержден;13464.71;132074889900001;?;Polygon
10002548;Прибрежный проезд;4 категория;Утвержден;17941.97;125055319500001;?;Polygon
10002549;Приозёрная ул.;5 категория;Утвержден;6162.08;125038510000001;?;Polygon
10002551;Ул. Генерала Ивашутина;4 категория;Утвержден;14609.03;132074865700001;?;Polygon
10002552;Проезд от Дубнинской улицы до ОАО «НИИ стали»;4 категория;Утвержден;15727.32;132074353300001;?;Polygon
10002553;Проезд у РВК (Алабяна ул., д.5);4 категория;Утвержден;1604.49;132423546800001;?;Polygon
10002555;2-й Ходынский проезд;4 категория;Утвержден;4264.5;132074877900001;?;Polygon
10002557;улица Прянишникова;4 категория;Утвержден;23999.07;133446865600001;?;Polygon
10002558;Пулковская улица;4 категория;Утвержден;13314.75;125324270700001;?;Polygon
10002559;Путейская улица;2 категория;Утвержден;13970.35;127146073500001;?;Polygon
10002561;1-я Радиаторская улица;4 категория;Утвержден;5368.96;130692723300001;?;Polygon
10002562;2-я Радиаторская улица;4 категория;Утвержден;3982.54;130692724300001;?;Polygon
10002562;2-я Радиаторская улица;4 категория;Утвержден;3982.54;130692724300001;?;Polygon
10002563;3-я Радиаторская улица;4 категория;Утвержден;1188.06;128970883300001;?;Polygon
10002564;Разворотный круг по Петрозаводской улице;4 категория;Утвержден;4624.01;133330863100001;?;Polygon
10002566;Развязка МКАД - 77 км;6 категория;Утвержден;10745.57;127343303500001;?;Polygon
10002569;Расковой переулок;4 категория;Утвержден;5804.4;133353441000001;?;Polygon
10002570;Рогачёвский переулок;4 категория;Утвержден;6213.25;132063331100001;?;Polygon
10002571;улица Розанова;4 категория;Утвержден;5837.86;132074875500001;?;Polygon
10002572;Улица Генерала Рычагова;4 категория;Утвержден;13580.96;130692755300001;?;Polygon
10002572;Улица Генерала Рычагова;4 категория;Утвержден;13580.96;130692755300001;?;Polygon
10002573;улица Саврасова;4 категория;Утвержден;1253.27;131545454500001;?;Polygon
10002574;Светлый проезд;4 категория;Утвержден;10934.82;131540268800001;?;Polygon
10002575;Селигерская улица;4 категория;Утвержден;22102.8068;125054465800001;?;Polygon
10002575;Селигерская улица;4 категория;Утвержден;22102.8068;125054465800001;?;Polygon
10002576;Сенежская улица;4 категория;Утвержден;4059.51;133168970200001;?;Polygon
10002578;улица Серова;4 категория;Утвержден;473.99;131361890100001;?;Polygon
10002579;1-я Сестрорецкая улица;4 категория;Утвержден;2096.76;128379938100001;?;Polygon
10002580;2-я Сестрорецкая улица;4 категория;Утвержден;1771.57;129554011500001;?;Polygon
10002581;3-я Сестрорецкая улица;5 категория;Утвержден;1448.82;125093705600001;?;Polygon
10002583;улица Константина Симонова;4 категория;Утвержден;4123.8247;132062021300001;?;Polygon
10002584;Синявинская улица;5 категория;Утвержден;6264.76;129805578800001;?;Polygon
10002585;Скаковая аллея;4 категория;Утвержден;5236.4736;130692715100001;?;Polygon
10002586;Скаковая улица;4 категория;Утвержден;14344.2796;130692715900001;?;Polygon
10002588;Соболевский проезд;4 категория;Утвержден;24148.87;130692754700001;?;Polygon
10002589;Солнечногорская улица;4 категория;Утвержден;15608.9864;132074854900001;?;Polygon
10002590;Солнечногорский проезд;4 категория;Утвержден;12332.58;132074855100001;?;Polygon
10002591;проезд Соломенной Сторожки;4 категория;Утвержден;11409.62;124813588500001;?;Polygon
10002593;Старофилинская улица;4 категория;Утвержден;2698.3446;113900469900001;?;Polygon
10002594;Старокоптевский переулок;4 категория;Утвержден;9023.09;130692754900001;?;Polygon
10002594;Старокоптевский переулок;4 категория;Утвержден;9023.09;130692754900001;?;Polygon
10002595;Автостоянка по адресу Талдомская ул., д.6;5 категория;Утвержден;354.96;132074880100001;?;Polygon
10002598;улица Степана Супруна;4 категория;Утвержден;5008.21;132061958500001;?;Polygon
10002599;улица Сурикова;4 категория;Утвержден;6276.66;131681592300001;?;Polygon
10002606;Тимирязевский проезд;4 категория;Утвержден;2807.41;132074898900001;?;Polygon
10002607;Тротуар вдоль Головинских прудов;4 категория;Утвержден;4438.65;125074341700001;?;Polygon
10002607;Тротуар вдоль Головинских прудов;4 категория;Утвержден;4438.65;125074341700001;?;Polygon
10002608;Трудовая аллея;4 категория;Утвержден;2446.42;132712281500001;?;Polygon
10002609;улица Усиевича;4 категория;Утвержден;28465.49;127266029300001;?;Polygon
10002610;Учинская улица;4 категория;Утвержден;8987.01;132074859500001;?;Polygon
10002611;Факультетский переулок;4 категория;Утвержден;4886.48;131442182300001;?;Polygon
10002613;Улица Маршала Федоренко;3 категория;Утвержден;25703.27;132074862300001;?;Polygon
10002620;3-й Хорошевский проезд;4 категория;Утвержден;9977;132953295900001;?;Polygon
10002621;Хорошевский тупик;4 категория;Утвержден;13638.6;132074867500001;?;Polygon
10002621;Хорошевский тупик;4 категория;Утвержден;13638.6;132074867500001;?;Polygon
10002621;Хорошевский тупик;4 категория;Утвержден;13638.6;132074867500001;?;Polygon
10002623;1-я Хуторская улица;4 категория;Утвержден;10621.86;123344092100001;?;Polygon
10002623;1-я Хуторская улица;4 категория;Утвержден;10621.86;123344092100001;?;Polygon
10002623;1-я Хуторская улица;4 категория;Утвержден;10621.86;123344092100001;?;Polygon
10002625;Хуторской 1-й переулок;4 категория;Утвержден;2626.1;132074902100001;?;Polygon
10002626;Хуторской 2-й переулок;4 категория;Утвержден;2385.33;132074902300001;?;Polygon
10002627;Хуторской 3-й переулок;4 категория;Утвержден;1376.4166;132074903700001;?;Polygon
10002628;Хуторской 4-й переулок;4 категория;Утвержден;1796.7401;132074902900001;?;Polygon
10002630;2-й Цветковский проезд;4 категория;Утвержден;1251.23;102303314100001;?;Polygon
10002631;улица Клары Цеткин;3 категория;Утвержден;35244.25;112505687900001;?;Polygon
10002631;улица Клары Цеткин;3 категория;Утвержден;35244.25;112505687900001;?;Polygon
10002632;Улица Лизы Чайкиной;4 категория;Утвержден;7210.79;132061851100001;?;Polygon
10002634;Часовая улица;4 категория;Утвержден;29607.7164;125053864100001;?;Polygon
10002635;проезд Черепановых;4 категория;Утвержден;49777.82;130692754300001;?;Polygon
10002635;проезд Черепановых;4 категория;Утвержден;49777.82;130692754300001;?;Polygon
10002635;проезд Черепановых;4 категория;Утвержден;49777.82;130692754300001;?;Polygon
10002635;проезд Черепановых;4 категория;Утвержден;49777.82;130692754300001;?;Polygon
10002636;улица Черняховского;4 категория;Утвержден;25883.42;124938447800001;?;Polygon
10002636;улица Черняховского;4 категория;Утвержден;25883.42;124938447800001;?;Polygon
10002636;улица Черняховского;4 категория;Утвержден;25883.42;124938447800001;?;Polygon
10002637;Чуксин тупик;4 категория;Утвержден;3857.1712;132074898500001;?;Polygon
10002638;Шебашевский переулок;4 категория;Утвержден;5092.7235;132061852700001;?;Polygon
10002639;Шебашевский проезд;4 категория;Утвержден;6678.0764;124939154000001;?;Polygon
10002640;Улица Шишкина;4 категория;Утвержден;3269.9;131545631100001;?;Polygon
10002641;Эльдорадовский переулок;4 категория;Утвержден;4043.8241;124939242800001;?;Polygon
10002642;улица Юннатов;4 категория;Утвержден;13047.79;129658060700001;?;Polygon
10002642;улица Юннатов;4 категория;Утвержден;13047.79;129658060700001;?;Polygon
10002643;улица Авиаконструктора Яковлева;4 категория;Утвержден;11791.6385;132349136800001;?;Polygon
10002647;Яхромская улица;4 категория;Утвержден;5730.92;132919762800001;?;Polygon
10002648;Дубнинский проезд;4 категория;Утвержден;20528.09;132072105900001;?;Polygon
10002649;местный проезд к Ледовому дворцу;4 категория;Утвержден;18676.9986;132074864300001;?;Polygon
10002651;Подъезд к монументу «Защитников Москвы»;5 категория;Утвержден;2719.8923;113898330800001;?;Polygon
10002652;Проектируемый проезд № 6340 между ул. Авиаконструктора Сухого и Ходынским бульваром;4 категория;Утвержден;3793.6;124946457100001;?;Polygon
10002654;Проектируемый проезд № 3570;4 категория;Утвержден;3806.18;132074889300001;?;Polygon
10002656;улица Полины Осипенко (пр.пр № 5489);4 категория;Утвержден;18506.37;132074864700001;?;Polygon
10002657;Клинский проезд (Проезд вдоль больницы Химки - Ховрино);3 категория;Утвержден;9469.18;132074888700001;?;Polygon
10002659;Проезд от ул. Гризодубовой до дома 38Дс.1 по Хорошевскому шоссе;4 категория;Утвержден;4267.7;124946132200001;?;Polygon
10002660;Проектируемый проезд № 6175;4 категория;Утвержден;6613.45;132709553600001;?;Polygon
10002661;улица генерала Сандалова (пр 5508);4 категория;Утвержден;23006.49;125055319100001;?;Polygon
10002662;Проектируемый проезд № 6176;4 категория;Утвержден;9753.01;133268500000001;?;Polygon
10002663;Улица Маргелова (пр. №6367);2 категория;Утвержден;28247.53;109341827400001;?;Polygon
10002665;Проезд вокруг автомойки по адресу ул.Космонавта Волкова 26А;4 категория;Утвержден;2266.85;126397254500001;?;Polygon
10005151;Проезд от ул. Нижняя д. 11 вдоль железной дороги;4 категория;Утвержден;4845.75;130692713300001;?;Polygon
10005152;Проезд от вл. 3 до вл. 11-А по Старопетровскому проезду;4 категория;Утвержден;5620.69;128972178900001;?;Polygon
10005152;Проезд от вл. 3 до вл. 11-А по Старопетровскому проезду;4 категория;Утвержден;5620.69;128972178900001;?;Polygon
10005153;Проезд от Новосходненского шоссе, до д.61 по Новосходненскому шоссе;4 категория;Утвержден;1015.81;129805632200001;?;Polygon
10005155;Дубнинская улица, д. 8 «Б» (автостоянка);4 категория;Утвержден;1176.6;89581736200001;?;Polygon
10005159;Проезд от Ижорской улицы к снегосплавильной камере (ул.Бусиновская Горка 1Г);4 категория;Утвержден;5015.72;132074870800001;?;Polygon
10005160;Проезд от ул. Софьи Ковалевской к дет саду № 1268;4 категория;Утвержден;341.02;125631930800001;?;Polygon
10005161;Проезд от ул. Вагоноремонтная д. 4 до ЛКСМиК;4 категория;Утвержден;6035.43;132074860500001;?;Polygon
10005162;Проезд от ул. Коптевская до автозаправочной станции (ул. Коптевская, 69с.1);4 категория;Утвержден;2776.64;125060116500001;?;Polygon
10005162;Проезд от ул. Коптевская до автозаправочной станции (ул. Коптевская, 69с.1);4 категория;Утвержден;2776.64;125060116500001;?;Polygon
10005164;Территория по улице Смольная вл. 35;4 категория;Утвержден;2213.7;125314512500001;?;Polygon
10005165;Проезд от Ленинградского шоссе, вл. 71;4 категория;Утвержден;5233.53;132074893700001;?;Polygon
10005167;Ленинградское ш. 63, к.1;4 категория;Утвержден;1746.53;132074896300001;?;Polygon
10005168;Проезд от Ленинградского шоссе, вл. 53-57;4 категория;Утвержден;3642.37;125043213000001;?;Polygon
10005170;Проезд от Беломорской ул. 18, к.1 до Смольной ул;4 категория;Утвержден;4259.19;132074894700001;?;Polygon
10005172;Проезд от Левой Дворцовой аллеи до ул. Красноармейской улицы;4 категория;Утвержден;1637.77;124937537200001;?;Polygon
10005173;Проезд между д. 98 и д. 100 по Дмитровскому шоссе к д. 1-5 по ул. 800-летия Москвы;4 категория;Утвержден;3116.96;133130965700001;?;Polygon
10005175;Проезд от Лихоборской набережной к платформе НАТИ (Съезд с СВХ до Лихоборской набережной);4 категория;Утвержден;5909.72;132074857500001;?;Polygon
10005179;Проезд от Мелькисаровской улице от д.28 до д.49;5 категория;Утвержден;2124.7631;113895154900001;?;Polygon
10006106;Проезд от Валдайского проезда до Прибрежного проезда;4 категория;Утвержден;11522.01;132074890300001;?;Polygon
12344839;Проезд от Валдайского проезда до Смольной улицы;4 категория;Утвержден;7733.56;132074892100001;?;Polygon
12344840;Проезд от ул. Пяловская д.1 до Дегунинской ул. (пр.пр. 6190);4 категория;Утвержден;4807.27;132074872100001;?;Polygon
12344841;Проезд от ул. Дегунинская д.6 до Коровинского ш. (пр.пр. 6191);4 категория;Утвержден;4073.47;132074875700001;?;Polygon
12344842;Дмитровское шоссе, д. 96 к.2 (проезд вдоль автошколы от Бескудниковского проезда до д. 96 к. 1 по Дмитровскому шоссе);4 категория;Утвержден;548.0;132070829500001;?;Polygon
12344843;Ул. Клязьминская, д.1 к.1 (дорога к автостоянке № 42/2);4 категория;Утвержден;447.38;125661628100001;?;Polygon
12344844;Лобненская ул., д. 14 , Дорога от ул. Лобненская к магазину «Пятёрочка» ЗАО «БИН»;4 категория;Утвержден;1722.86;123754984100001;?;Polygon
12344846;Пяловская ул., вл. 3, (автостоянка);4 категория;Утвержден;5097.93;127323930700001;?;Polygon
12344847;Ильменский проезд, проезд от д. 9 к д.9А;4 категория;Утвержден;1877.64;132074878400001;?;Polygon
12344850;Ижорская, д. 7 , подъездные пути у ОАО ПКП «Меридиан»;4 категория;Утвержден;8094.43;132074869900001;?;Polygon
12344853;Авиаконструктора Микояна, д. 14, к. 1-4, прилегающая территория к реке «Ходынка» и ЦСКА;4 категория;Утвержден;3277.19;116918264100001;?;Polygon
12344853;Авиаконструктора Микояна, д. 14, к. 1-4, прилегающая территория к реке «Ходынка» и ЦСКА;4 категория;Утвержден;3277.19;116918264100001;?;Polygon
12344920;Балтийская ул.;2 категория;Утвержден;26742.88;123456983200001;?;Polygon
12344932;Коровинское ш. вл.41-43, проезд между ФГУП «Госзнак» и ООО «Браво-Д»;4 категория;Утвержден;885.55;132074879100001;?;Polygon
12344934;Дмитровское ш. д. 75 , подъездные пути у ОАО «Союзцветметавтоматика»;4 категория;Утвержден;4124.65;127493801100001;?;Polygon
12344968;Проезд от Валдайского проезда до Ленинградского шоссе;4 категория;Утвержден;2954.29;124911395800001;?;Polygon
12344969;Проезд от ул. Дегунинская д.14 до Коровинского ш. (пр.пр. 6193);4 категория;Утвержден;4707.28;132074872700001;?;Polygon
12344970;Проезд от ул. Дегунинская д.22 до Коровинского ш. (пр.пр. 6194);4 категория;Утвержден;4283.4866;132074873900001;?;Polygon
12344971;ул. 800-летия Москвы, д. 1, к. 1 (проезд между магазином «Автотехцентр» и газоном);4 категория;Утвержден;1143.24;132706291000001;?;Polygon
12345011;Зорге ул., вл. 3-5, тупик;4 категория;Утвержден;6169.73;132393796300001;?;Polygon
12345062;1-й Хорошевский проезд;4 категория;Утвержден;8571.9;125054581000001;?;Polygon
12345062;1-й Хорошевский проезд;4 категория;Утвержден;8571.9;125054581000001;?;Polygon
12345070;Панфилова улица;4 категория;Утвержден;31206.68;130692766400001;?;Polygon
12345087;1-й Хорошевский проезд д.3;4 категория;Утвержден;2245.56;108740031200001;?;Polygon
12345089;улица 8 Марта;2 категория;Утвержден;33615.54;127144422700001;?;Polygon
12345219;ул. Маршала Шапошникова;2 категория;Утвержден;22838.22;95726799200001;?;Polygon
12345226;1-й Амбулаторный проезд;4 категория;Утвержден;2680.034;102303404900001;?;Polygon
12345369;Ижорский проезд ( проезд от Коровинского ш. до Лобненской ул.);4 категория;Утвержден;22040.29;133471347800001;?;Polygon
12345422;Ходынский бульвар;3 категория;Утвержден;20150.45;133474010300001;?;Polygon
12345422;Ходынский бульвар;3 категория;Утвержден;20150.45;133474010300001;?;Polygon
13703280;ОРП Ленинградское шоссе вл.71;4 категория;Утвержден;28028.01;132953764700001;?;Polygon
123454100;улица Зои и Александра Космодемьянских;3 категория;Утвержден;58977.06;133318333800001;?;Polygon
123454100;улица Зои и Александра Космодемьянских;3 категория;Утвержден;58977.06;133318333800001;?;Polygon
218907680;Фестивальная ул. проезд к дому 20А;4 категория;Утвержден;244.74;108789647500001;?;Polygon
218912060;Смольная ул. (проезд между д.34 и д.36);4 категория;Утвержден;1466.24;107203698800001;?;Polygon
308818896;Ижорская улица;2 категория;Утвержден;75571.17;111982895500001;?;Polygon
308821441;Улица Вучетича;4 категория;Утвержден;34183.93;125053742500001;?;Polygon
309891302;улица Лавочкина (Ховрино);3 категория;Утвержден;57229.52;123329459300001;?;Polygon
312769789;Лобненская улица на пересечении с улицей Вагоноремонтная;4 категория;Утвержден;2404.14;132074861100001;?;Polygon
312816226;Дубнинская улица, владение 83а;4 категория;Утвержден;5256.66;132074853100001;?;Polygon
312823924;Лобненская улица (напротив д. 12 к.1);4 категория;Утвержден;1306.51;102863109600001;?;Polygon
312823924;Лобненская улица (напротив д. 12 к.1);4 категория;Утвержден;1306.51;102863109600001;?;Polygon
312823977;Проезд Черепановых, участок от ул. Лихоборские бугры до д. 72;4 категория;Утвержден;15474.27;130692754500001;?;Polygon
313704656;ТПУ «Красный Балтиец» (район Коптево);4 категория;Утвержден;20518.79;130692755100001;?;Polygon
313704656;ТПУ «Красный Балтиец» (район Коптево);4 категория;Утвержден;20518.79;130692755100001;?;Polygon
314762004;Проезд от Ленинрадского ш.67 до ЖК «Акватория»;4 категория;Утвержден;6279.28;132074892500001;?;Polygon
314941507;Площадка между сквером у кинотеатром «Баку» и рынком;4 категория;Утвержден;7245.49;102303243400001;?;Polygon
314947794;3-я улица Ямского поля, д.17;4 категория;Утвержден;2460.74;130692708700001;?;Polygon
314949734;Скаковая улица д. 19, стоянка у «Мосхолода»;4 категория;Утвержден;779.39;123536325200001;?;Polygon
314989689;Пешеходная галерея по Хорошевскому шоссе владение 2-20;4 категория;Утвержден;1026.23;126496284800001;?;Polygon
314997846;Проезд от ул. Генерала Сандалова до д. 37к.12 по Ленинградскому проспекту (проезд №5506а);4 категория;Утвержден;2342.61;132074884900001;?;Polygon
656513337;Проезд от улицы Правобережная до МКАД;4 категория;Утвержден;1340.52;133020353300001;?;Polygon
663824725;Разворот под Бутаковским мостом;4 категория;Утвержден;4001.298;132074895300001;?;Polygon
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9 категория;Утвержден;6489.85;131321993600001;?;Polygon
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9 категория;Утвержден;6489.85;131321993600001;?;Polygon
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9 категория;Утвержден;6489.85;131321993600001;?;Polygon
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9 категория;Утвержден;6489.85;131321993600001;?;Polygon
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9 категория;Утвержден;6489.85;131321993600001;?;Polygon
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9 категория;Утвержден;6489.85;131321993600001;?;Polygon
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9 категория;Утвержден;6489.85;131321993600001;?;Polygon
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9 категория;Утвержден;6489.85;131321993600001;?;Polygon
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9 категория;Утвержден;6489.85;131321993600001;?;Polygon
668171191;Коптевский путепровод;2 категория;Утвержден;12846.86;99243622500001;?;Polygon
674715531;Талдомская ул. (вл.1-5);4 категория;Утвержден;4277.42;132074874300001;?;Polygon
689701320;Проезд к Хорошевскому шоссе вл. 38, корп. 138;4 категория;Утвержден;2058.02;108213878400001;?;Polygon
